group_slug,group_title,query,rank,title,url,domain,score,content,is_probably_paper
b2_multimodal_integration,B2 — 多模态单细胞数据整合 (Multi-Modal & Cross-Assay Integration),cell atlas integration correspondence matching spatial transcriptomics 2024 2025,7,Integration of imaging-based and sequencing-based spatial omics mapping on the same tissue section via DBiTplus | Nature Methods,https://www.nature.com/articles/s41592-025-02948-0,www.nature.com,0.32856226,"We developed a workflow integrating the mxIF cell-by-protein and DBiTplus spot-by-gene matrices into a unified feature matrix with cell-type labels and spatial coordinates (Fig. 1b), starting with whole-cell segmentation of the mxIF data using Mesmer14."") and quality-control steps. The mxIF datasets were annotated via MaxFuse11."") integration with a reference single-cell RNA-sequencing (scRNA-seq) dataset such as the Mouse Organogenesis Cell Atlas15.""). Utilizing tissue boundary detection and image transformation, mxIF and DBiT-seq images were co-registered to enable accurate matching and alignment of the same cells across modalities (Extended Data Fig. 1e). Cell-type counts from mxIF segmentation masks were mapped to DBiTplus spots, which were subdivided into pure cell-type sub-spots for [...] clustering identified eight clusters, with clusters 2 and 3 corresponding to the diencephalon, mesencephalon and telencephalon, evidenced by the expression of Zbtb20 and Id4 (embryonic neocortex, forebrain; Extended Data Fig. 2d,e). Spatial patterns of select genes—Sox11, Col2a1 and Sox2—matched in situ hybridization data from the Allen Brain Atlas and the Mouse Organogenesis Spatiotemporal Transcriptomic Atlas (MOSTA) from STOmicsDB16."") (Extended Data Fig. 2f). Clusters 0 (control) and 2 (test) showed remarkably similar spatial distributions and 1,109 overlapping genes, underscoring the ability of DBiTplus to generate high-quality spatial transcriptome data and recapitulate tissue biology (Extended Data Fig. 2g). [...] ## Discussion

Spatial multi-omics integrates genomics, transcriptomics, proteomics and metabolomics while preserving spatial context, providing a comprehensive view of molecular processes in tissues. Traditional approaches utilize separate assays on adjacent tissue sections limiting alignment and multimodal integration accuracy due to tissue heterogeneity. To overcome this, we developed DBiTplus, which combines unbiased transcriptome-wide spatial sequencing with mxIF (CODEX or CellScape) on the same tissue section, compatible with both OCT-frozen and FFPE samples. We optimized enzymatic cDNA retrieval using RNase H, while preserving tissue architecture for multiplexed imaging.",False
b2_multimodal_integration,B2 — 多模态单细胞数据整合 (Multi-Modal & Cross-Assay Integration),single-cell manifold alignment geometric integration theory 2024 2025 NeurIPS,1,NeurIPS 2025 Workshops,https://neurips.cc/virtual/2025/loc/san-diego/events/workshop,neurips.cc,0.32607877,"The fields of biological and artificial intelligence are increasingly converging on a shared principle: the geometry and topology of real-world structure play a central role in building efficient, robust, and interpretable representations. In neuroscience, mounting evidence suggests that neural circuits encode task and environmental structure through low-dimensional manifolds, conserved symmetries, and structured transformations. In deep learning, principles such as sparsity, equivariance, and compositionality are guiding the development of more generalizable and interpretable models, including new approaches to foundation model distillation. The NeurReps workshop brings these threads together, fostering dialogue among machine learning researchers, neuroscientists, and mathematicians to [...] researchers, neuroscientists, and mathematicians to uncover unifying geometric principles of neural representation. Just as geometry and symmetry once unified the models of 20th-century physics, we believe they may now illuminate the computational foundations of intelligence. [...] Show more

 View full details

Workshop

### Symmetry and Geometry in Neural Representations

Francisco Acosta · Chase van de Geijn · Simone Azeglio · Christian A Shewmake · Sophia Sanborn · Nina Miolane

Dec 7, 8:00 AM - 5:00 PM    Upper Level Ballroom 6A",True
b3_trajectory_alignment,B3 — 轨迹推断与细胞状态对齐 (Trajectory Inference & Cell State Alignment),geodesic inference single-cell manifold developmental trajectory 2024 2025 theory,4,Multi-Step Latent Forecasting in LLM Reasoning Trajectories via ...,https://arxiv.org/html/2604.18464v1,arxiv.org,0.32553178,"Semantic Tube Prediction (STP) (Huang et al., 2026) provides a theoretical and practical framework for this. Building on the Geodesic Hypothesis, which insists that error-free token sequences trace locally linear geodesics on a smooth semantic manifold, STP adds a supplementary cosine-displacement loss during fine-tuning that forces consecutive hidden-state displacement vectors to be parallel. The resulting “Semantic Tube” confines trajectories to a tubular neighborhood of the geodesic, improving signal-to-noise ratio and enabling 16×16\times data efficiency gains. [...] ℒNTP\mathcal{L}\_{\text{NTP}} creates a tradeoff. Removing the language modeling loss yields 2×2\times better MLP prediction at the cost of 3.7 pp GSM8K accuracy—generation quality vs. geometric purity (§5.1, §6.1).

Negative finding. Geometric smoothness does not encode step correctness (AUC ≈0.5\approx 0.5; §A.2): the Semantic Tube captures organized thinking, not correct thinking.

## 2 Background

### 2.1 Semantic Tube Prediction

Huang et al. (2026) propose the Geodesic Hypothesis, which describes that token sequences generated by LLMs trace geodesics on a smooth semantic manifold, and deviations from these geodesics represent noise. They formalize this as the STP loss: [...] ## 6 Analysis

### 6.1 Manifold Structure",True
b2_multimodal_integration,B2 — 多模态单细胞数据整合 (Multi-Modal & Cross-Assay Integration),cell atlas integration correspondence matching spatial transcriptomics 2024 2025,8,"An image-based transcriptomics atlas reveals the regional and microbiota-dependent molecular, cellular, and spatial structure of the murine gut - PMC",https://pmc.ncbi.nlm.nih.gov/articles/PMC12927598/,pmc.ncbi.nlm.nih.gov,0.31063214,"### Data and code availability

All MERFISH measurements are available on Dryad (DOI listed in the key resources table). Custom scripts are available on Zenodo (DOI listed in the key resources table). Bulk RNA-seq data generated in this paper are available on GEO (accession number listed in the key resources table). The accession numbers for all publicly available scRNA-seq data used in the analysis in this paper are in the key resources table. A web-based viewer of this atlas is available at moffittlab.github.io/visualization/2025\_XuMurineGIAtlas/.

KEY RESOURCES TABLE [...] This integration revealed spatially distinct enrichment patterns (Figure 6F). For instance, receptors for bile acid derivatives and SCFAs were enriched in the mucosa, with SCFA receptors especially abundant in the colonic mucosa but also present in the myenteric and submucosal plexuses. In contrast, receptors for alkylamines and indoles were more broadly distributed. While such patterns were mostly regionally conserved, there were some exceptions, such as the increased indole receptor expression in the lower mucosa in the distal colon. [...] ## DISCUSSION

The gut contains a diverse array of cell types, each tuned to sense distinct host-, diet-, and microbe-derived molecules. To explore these capabilities, we generated a spatial transcriptomic atlas of sensory-related genes across the mouse lower digestive tract, under both SPF and GF conditions. With its high-cellular- and -spatial-resolution, we envision that this atlas may prove to be a useful resource for a deeper understanding of the spatial organization of gut sensation.",True
b2_multimodal_integration,B2 — 多模态单细胞数据整合 (Multi-Modal & Cross-Assay Integration),cross-modality single-cell alignment graph matching optimal transport 2024 2025,4,1 Introduction - arXiv,https://arxiv.org/html/2604.07383v1,arxiv.org,0.30554238,"as a general alignment tool in cross-city transfer, domain adaptation, and representation learning (Chen et al., 2020; Alqahtani et al., 2021; Wang et al., 2024; Li et al., 2024b; Courty et al., 2016), with transferability analyses further clarifying when OT-based alignment is most effective (Tan et al., 2024, 2021). Moreover, because transport is largely geometry-driven, we design a decision-relevant OT-weighted contrastive objective: the coupling defines soft positives by weighting target candidates with transported mass, concentrating similarity on transport-supported pairs without brittle nearest-neighbor matches (Genevay et al., 2018). This coupling-aware contrastive loss sharpens semantic separation while preserving OT’s capacity control, producing locally aligned yet non-collapsed [...] |  |  |  |  |
 ---  --- |
|  | 𝐏=diag​(𝐮(T))​𝐊​diag​(𝐯(T))∈ℝ+ns×nt.\mathbf{P}=\mathrm{diag}\!\big(\mathbf{u}^{(T)}\big)\,\mathbf{K}\,\mathrm{diag}\!\big(\mathbf{v}^{(T)}\big)\in\mathbb{R}^{n\_{s}\times n\_{t}}\_{+}. |  | (8) |

The alternating normalizations in (7) encourage a well-spread, non-degenerate coupling 𝐏\mathbf{P} while remaining fully differentiable. The entropic temperature ε\varepsilon controls matching sharpness: smaller values yield peaked but less stable couplings, whereas larger values produce diffuse alignments. Since costs are computed on ℓ2\ell\_{2}-normalized embeddings, we use a moderate ε=0.15\varepsilon=0.15.

Given 𝐏\mathbf{P}, we define the OT alignment loss as the (soft) expected transport cost: [...] To address these degeneracies, we propose SCOT (Semantic Correspondence via Optimal Transport), which learns an explicit soft correspondence for cross-city alignment (Fig. 3). SCOT builds on optimal transport (OT), which compares two distributions by solving for a minimum-cost transport plan (coupling) that moves mass between point sets (Villani, 2021; Villani and others, 2008). We adopt entropic OT (Cuturi, 2013): its marginal (capacity) constraints control how much matching mass each region can send and receive, discouraging many-to-one shortcuts and yielding a structured many-to-many correspondence, while fast Sinkhorn iterations make it practical at urban scale (Cuturi, 2013; Peyré et al., 2019). This has motivated OT as a general alignment tool in cross-city transfer, domain",True
b2_multimodal_integration,B2 — 多模态单细胞数据整合 (Multi-Modal & Cross-Assay Integration),cell atlas integration correspondence matching spatial transcriptomics 2024 2025,9,NeurIPS Poster SAINT: Sequence-Aware Integration for Spatial Transcriptomics Multi-View Clustering,https://neurips.cc/virtual/2025/poster/119155,neurips.cc,0.30111587,"Skip to yearly menu bar

## Main Navigation

conference_logo

 NeurIPS 
  + Code of Ethics  

  + Code of Conduct  

  + Create Profile  

  + Journal To Conference Track  

  + Diversity & Inclusion  

  + Proceedings  

  + Future Meetings  

  + Press  

  + Exhibitor Information  

  + Contact NeurIPS  

  + Help/FAQ  

  + Privacy Policy  

  + Downloads
 My Stuff

 Login

Poster  Thu, Dec 4, 2025 • 11:00 AM – 2:00 PM PST

# SAINT: Sequence-Aware Integration for Spatial Transcriptomics Multi-View Clustering

Zeyu Zhu ⋅ KE LIANG ⋅ Lingyuan Meng ⋅ Meng Liu ⋅ Suyuan Liu ⋅ Renxiang Guan ⋅ Miaomiao Li ⋅ Wanwei Liu ⋅ Xinwang Liu

 [Poster]     [OpenReview]

### Abstract [...] Spatial transcriptomics (ST) technologies provide gene expression measurements with spatial resolution, enabling the dissection of tissue structure and function. A fundamental challenge in ST analysis is clustering spatial spots into coherent functional regions. While existing models effectively integrate expression and spatial signals, they largely overlook sequence-level biological priors encoded in the DNA sequences of expressed genes. To bridge this gap, we propose SAINT (Sequence-Aware Integration for Nucleotide-informed Transcriptomics), a unified framework that augments spatial representation learning with nucleotide-derived features. We construct sequence-augmented datasets across 14 tissue sections from three widely used ST benchmarks (DLPFC, HBC, and MBA), retrieving reference [...] ST benchmarks (DLPFC, HBC, and MBA), retrieving reference DNA sequences for each expressed gene and encoding them using a pretrained Nucleotide Transformer. For each spot, gene-level embeddings are aggregated via expression-weighted and attention-based pooling, then fused with spatial-expression representations through a late fusion module. Extensive experiments demonstrate that SAINT consistently improves clustering performance across multiple datasets. Experiments validate the superiority, effectiveness, sensitivity, and transferability of our framework, confirming the complementary value of incorporating sequence-level priors into spatial transcriptomics clustering.",True
b3_trajectory_alignment,B3 — 轨迹推断与细胞状态对齐 (Trajectory Inference & Cell State Alignment),RNA velocity pseudotime mathematical theory scVelo 2024 2025 bioinformatics,8,Deciphering cell-fate trajectories using spatiotemporal single ... - PMC,https://pmc.ncbi.nlm.nih.gov/articles/PMC12764811/,pmc.ncbi.nlm.nih.gov,0.27262008,"For instance, recent surveys have reviewed or benchmarked pseudotime inference methods, summarized RNA velocity approaches, and highlighted optimal transport",True
b1_sc_qc_noise,B1 — 单细胞数据质控: 噪声建模与稀疏数据处理 (QC: Noise & Sparsity Modeling),single-cell data denoising imputation optimal transport 2024 2025 NeurIPS ICML,7,2025 Spotlight Posters - ICML 2026,https://icml.cc/virtual/2025/events/2025SpotlightPosters,icml.cc,0.26133093,"Handling missing values at test time is challenging for machine learning models, especially when aiming for both high accuracy and interpretability. Established approaches often add bias through imputation or excessive model complexity via missingness indicators. Moreover, either method can obscure interpretability, making it harder to understand how the model utilizes the observed variables in predictions. We propose \missingness-avoiding\ (MA) machine learning, a general framework for training models to rarely require the values of missing (or imputed) features at test time. We create tailored MA learning algorithms for decision trees, tree ensembles, and sparse linear models by incorporating classifier-specific regularization terms in their learning objectives. The tree-based models [...] our approach exhibits consistent visual similarity to neural network outputs, with lower mean squared error than previously proposed methods. [...] We propose a simple, training-free mechanism which explains the generalization behaviour of diffusion models. By comparing pre-trained diffusion models to their theoretically optimal empirical counterparts, we identify a shared local inductive bias across a variety of network architectures. From this observation, we hypothesize that network denoisers generalize through localized denoising operations, as these operations approximate the training objective well over much of the training distribution. To validate our hypothesis, we introduce novel denoising algorithms which aggregate local empirical denoisers to replicate network behaviour. Comparing these algorithms to network denoisers across forward and reverse diffusion processes, our approach exhibits consistent visual similarity to",True
b2_multimodal_integration,B2 — 多模态单细胞数据整合 (Multi-Modal & Cross-Assay Integration),single-cell manifold alignment geometric integration theory 2024 2025 NeurIPS,2,NeurIPS 2025 Papers,https://neurips.cc/virtual/2025/papers.html,neurips.cc,0.2448145,"# NeurIPS 2025 Papers
# NeurIPS 2025

Skip to yearly menu barSkip to main content

## Main Navigation

Image 1: conference_logo

   NeurIPS
       Code of Ethics

  

       Code of Conduct

  

       Create Profile

  

       Journal To Conference Track

  

       Diversity & Inclusion

  

       Proceedings

  

       Future Meetings

  

       Press

  

       Exhibitor Information

  

       Contact NeurIPS

  

       Help/FAQ

  

       Privacy Policy

  

       Downloads

   My Stuff

Login

   Image 2: San Diego graphic San Diego 
   Image 3: Atlanta graphicSydney
   Image 4: Atlanta graphicAtlanta
   Image 5: Mexico City graphicMexico City

   Select Year: (2025)
       2026

  

       2025

  

       2024

  

       2022

  

       2021

  

       2020 [...] Socials

  

       Careers

   Workshops
   Exhibitors
   [](
   Help
       FAQ

  

       Organizers

  

       Help via Chat

   Expo

 Layout:

mini compact topic detail 

 × 

 shuffle 

by

 We use cookies to store which papers have been visited. 

 I agree 

Successful Page Load

NeurIPS uses cookies for essential functions only. We do not sell your personal information. Our Privacy Policy »Accept

 We use cookies to store which papers have been visited. 

 I agree [...] 2022

  

       2021

  

       2020

  

       2019

  

       2018

  

       2017

  

       2016

  

       2015

  

       2014

  

       2013

  

       2012

  

       2011

  

       2010

  

       2009

  

       2008

  

       2007

  

       2006

  

       Earlier Conferences

  

       2023

   Start Here
   Schedule
   Tutorials
   Main Conference
       Invited Talks

  

       Orals

  

       Papers

  

       Competitions

  

       Datasets & Benchmarks

  

       Journal Track

  

       Creative AI Track

  

       Outstanding Paper Awards

  

       Creative AI

  

       Spotlights

  

       Awards

   Community
       Affinity Events

  

       Socials

  

       Careers",True
b3_trajectory_alignment,B3 — 轨迹推断与细胞状态对齐 (Trajectory Inference & Cell State Alignment),geodesic inference single-cell manifold developmental trajectory 2024 2025 theory,6,Energy-oriented Diffusion Bridge for Image Restoration with Foundational Diffusion Models,https://arxiv.org/html/2604.10983v1,arxiv.org,0.24129757,"a novel, low-energy, data manifold geodesic trajectory. This trajectory is theoretically more efficient and better suited to the unidirectional nature of image restoration, avoiding the unnecessary re-noising phases of previous bridge models (Sec. 4.1). Second, we derive the E-Bridge-Solver, a principled, single-step mapping function obtained through the analytical inversion of our trajectory equation. Crucially, based on the E-Bridge-Solver, we train the E-Bridge by enforcing a continuous-time consistency optimization objective to further boost its performance. This ensures the solver produces a stable, high-fidelity output from any point on the trajectory, effectively learning the underlying geometry of the data manifold (Sec. 4.2). [...] Variational Definition of the Geodesic. Let ℳ\mathcal{M} be the data manifold. The geodesic γ​(t)\gamma(t) connecting the starting distribution 𝐘\mathbf{Y} (at t=0t=0) and the target distribution 𝐗\mathbf{X} (at t=T0t=T\_{0}) is defined as the curve that minimizes the kinetic energy functional:

|  |  |  |  |
 ---  --- |
|  | E​[γ]=12​∫0T0‖γ˙​(t)‖2​𝑑tE[\gamma]=\frac{1}{2}\int\_{0}^{T\_{0}}||\dot{\gamma}(t)||^{2}dt |  | (12) |

Energy Minimization via Jensen’s Inequality. To find the optimal trajectory μ​(t)=𝔼​[𝐗t]\mu(t)=\mathbb{E}[\mathbf{X}\_{t}] that coincides with this geodesic, we analyze the energy required to traverse the displacement. By applying Jensen’s Inequality to the convex function f​(x)=‖x‖2f(x)=\|x\|^{2} over the interval [0,T0][0,T\_{0}]: [...] where μ˙​(t)\dot{\mu}(t) is the actual velocity of the mean trajectory; btotal​(t,𝐗t)b\_{\text{total}}(t,\mathbf{X}\_{t}) is the total drift vector field governing the Stochastic Differential Equation (SDE); and ∥⋅∥μ​(t)\|\cdot\|\_{\mu(t)} is the Riemannian metric norm at the point μ​(t)\mu(t).

Dynamics of the Geodesic Bridge. The geodesic bridge process is governed by the following SDE on the manifold:

|  |  |  |  |
 ---  --- |
|  | d​𝐗t=(b​(𝐗t)+bg​e​o​(t,𝐗t))⏟btotal​(t,𝐗t)​d​t+σ​(𝐗t)​d​𝐖t.d\mathbf{X}\_{t}=\underbrace{\left(b(\mathbf{X}\_{t})+b\_{geo}(t,\mathbf{X}\_{t})\right)}\_{b\_{\text{total}}(t,\mathbf{X}\_{t})}dt+\sigma(\mathbf{X}\_{t})d\mathbf{W}\_{t}. |  | (48) |

The specific control drift bg​e​ob\_{geo} is constructed to enforce tracing geodesic trajectories:",True
b2_multimodal_integration,B2 — 多模态单细胞数据整合 (Multi-Modal & Cross-Assay Integration),single-cell manifold alignment geometric integration theory 2024 2025 NeurIPS,3,NeurIPS Poster GeoDynamics: A Geometric State‑Space Neural Network for Understanding Brain Dynamics on Riemannian Manifolds,https://neurips.cc/virtual/2025/poster/136222,neurips.cc,0.23675482,"Skip to yearly menu bar

## Main Navigation

conference_logo

 NeurIPS 
  + Code of Ethics  

  + Code of Conduct  

  + Create Profile  

  + Journal To Conference Track  

  + Diversity & Inclusion  

  + Proceedings  

  + Future Meetings  

  + Press  

  + Exhibitor Information  

  + Contact NeurIPS  

  + Help/FAQ  

  + Privacy Policy  

  + Downloads
 My Stuff

 Login

Poster  Fri, Dec 5, 2025 • 4:30 PM – 7:30 PM PST

# GeoDynamics: A Geometric State‑Space Neural Network for Understanding Brain Dynamics on Riemannian Manifolds

Tingting Dan ⋅ Jiaqi Ding ⋅ Guorong Wu

 [OpenReview]

### Abstract [...] Chat is not available.

Successful Page Load

| NeurIPS uses cookies for essential functions only. We do not sell your personal information. Our Privacy Policy » |  | [...] State‑space models (SSMs) have become a cornerstone for unraveling brain dynamics, capturing how latent neural states evolve over time and give rise to observed signals. By combining deep learning’s flexibility with SSMs’ principled dynamical structure, recent studies have achieved powerful fits to functional neuroimaging data. However, most approaches still view the brain as a set of loosely connected regions or impose oversimplified network priors, falling short of a truly holistic, self‐organized dynamical system perspective. Brain functional connectivity (FC) at each time point naturally forms a symmetric positive definite (SPD) matrix, which lives on a curved Riemannian manifold rather than in Euclidean space. Capturing the trajectories of these SPD matrices is key to understanding",True
b2_multimodal_integration,B2 — 多模态单细胞数据整合 (Multi-Modal & Cross-Assay Integration),cell atlas integration correspondence matching spatial transcriptomics 2024 2025,10,Spatial single-cell atlas reveals regional variations in healthy and diseased human lung | Nature Communications,https://www.nature.com/articles/s41467-025-65704-0,www.nature.com,0.22116598,"Here, we generated a representative topographic atlas of the healthy adult lung by combining sections from distinct anatomic locations of the respiratory system from four donors of different age and gender. We used three different, multiplexed spatially-resolved transcriptomic (SRT) approaches to obtain complementary results. This included two targeted imaging-based methods with cellular resolution: a highly-multiplex HybISS15 for spatially resolved transcriptomics in human and mouse brain tissue. Nucleic Acids Res 48, e112 (2020)."") in order to target the majority of cell types, and a highly-sensitive SCRINSHOT16."") in order to detect a more limited number of cell types and states by variations in gene expression levels. We also employed an unbiased method of mRNA detection with lower [...] We generated a reference topographic atlas of three representative regions in the adult human lung from four healthy donors, which included representatives of different age, sex and smoking status, yet only of one ethnicity. The histologically pre-assessed samples were analysed with ST, combining Visium unbiased transcriptomics with expression maps at cellular resolution for 162 genes with HybISS and 64 genes with SCRINSHOT. The targeted methods mapped 478,894 cells defining the location of 35 major cell types and discovered additional region-related cell variability. This variability includes new epithelial cell states, such as the S100A8/9 cell state in the trachea, which included a KRT13-positive cell subset, and SERPINB3 and HSPB1 positive populations in the intermediate layer of the [...] The large size of the adult human lung precludes in-scale mapping of the full tissue. Instead, available atlases of the adult human lung rely on sampling of distinct anatomic regions from different donors1.""),2.""),3.""),4.""),6.""),9.""),10.""),11.""),12.""),13.""),14.""). For example, extensive proximal airway epithelial sampling allowed identification of nasal cell types, including nasal-specific serous, goblet and club cells3.""). Thorough characterization of distal airways focused on bronchial secretory cell populations, and defined the AT0 intermediate cell state, characterized by the co-expression of bronchial secretory and alveolar epithelial Type 2 (AT2) markers9.""). A recent integration of scRNA-seq data has created a comprehensive cellular catalog of the healthy human lung, counting a",False
b1_sc_qc_noise,B1 — 单细胞数据质控: 噪声建模与稀疏数据处理 (QC: Noise & Sparsity Modeling),scRNA-seq quality control dropout noise modeling theory NeurIPS ICML 2024 2025,3,NeurIPS Poster scGeneScope: A Treatment-Matched Single Cell Imaging and Transcriptomics Dataset and Benchmark for Treatment Response Modeling,https://neurips.cc/virtual/2025/poster/121808,neurips.cc,0.21835291,"Understanding cellular responses to chemical interventions is critical to the discovery of effective therapeutics. Because individual biological techniques often measure only one axis of cellular response at a time, high-quality multimodal datasets are needed to unlock a holistic understanding of how cells respond to treatments and to advance computational methods that integrate modalities. However, many techniques destroy cells and thus preclude paired measurements, and attempts to match disparate unimodal datasets are often confounded by data being generated in incompatible experimental settings. Here we introduce scGeneScope, a multimodal single‑cell RNA sequencing (scRNA-seq) and Cell Painting microscopy image dataset conditionally paired by chemical treatment, designed to facilitate [...] models. Multiprofile integration improved performance in both the unimodal and multimodal settings, with gains more consistent in the former. Evaluation of unimodal models for MoA identification demonstrated that recent scRNA-seq foundation models deployed zero-shot were consistently outperformed by classic fit-to-data methods, underscoring the need for careful, realistic benchmarking in machine learning for biology. We release the scGeneScope dataset and benchmarking code to support further research. [...] paired by chemical treatment, designed to facilitate the development and benchmarking of unimodal, multimodal, and multiple profile machine learning methods for cellular profiling. 28 chemicals, each acting on distinct biological pathways or mechanisms of action (MoAs), were applied to U2-OS cells in two experimental data generation rounds, creating paired sets of replicates that were then profiled independently by scRNA‑seq or Cell Painting. Using scGeneScope, we derive a replicate- and experiment-split treatment identification benchmark simulating MoA discovery under realistic laboratory variability conditions and evaluate unimodal, multimodal, and multiprofile models ranging in complexity from linear approaches to recent foundation models. Multiprofile integration improved performance",True
b1_sc_qc_noise,B1 — 单细胞数据质控: 噪声建模与稀疏数据处理 (QC: Noise & Sparsity Modeling),single-cell sparsity handling variational inference probabilistic model 2024 2025,9,DOLPHIN advances single-cell transcriptomics beyond gene level by leveraging exon and junction reads | Nature Communications,https://www.nature.com/articles/s41467-025-61580-w,www.nature.com,0.20561504,"a Preprocessing of single-cell RNA-seq data, including quantification of exon-mapped reads and exon-exon junction reads. b Construction of gene-specific exon graphs, where nodes represent exons and edges represent junctions, aggregated to form an exon graph for each cell. c Learning cell embeddings from exon-level quantification and junction reads through a Variational Graph Autoencoder (VGAE). Each exon graph is converted into feature matrices (Xi) and normalized adjacency matrices (ANi), which are processed by a Graph Attention Network (GAT) layer to capture exon dependencies. The output (Hi) from the GAT layer is then passed to a Variational Autoencoder (VAE) that projects graph representations into a latent space (Z), defined by mean (μ) and standard deviation (σ) parameters, with a [...] DOLPHIN captures a richer and more detailed transcriptional landscape compared to traditional approaches that rely solely on gene-level counts. Built on a variational graph autoencoder (VGAE) framework26.""),27.""), DOLPHIN learns cell embeddings that preserve fine-grained exon usage patterns and splicing information, enabling more accurate and informative representations of cellular states. These enhanced embeddings not only improve downstream analyses such as cell clustering and differential gene analysis but also support more sensitive AS detection. Specifically, DOLPHIN uses the learned embeddings to identify neighboring cells with similar exon and splicing profiles, aggregates junction reads across neighbors to amplify splicing signals, and substantially enhances AS detection under the [...] shares the same VAE-based architecture as DOLPHIN, scQuint relies exclusively on intron-level input and does not leverage exon read counts. As such, it serves as a conceptually aligned baseline for evaluating how AS feature representations influence the quality of learned cell embeddings. SCASL, on the other hand, performs clustering based on junction-derived AS probabilities, which are iteratively imputed using a KNN-based strategy and clustered using spectral clustering. Given its objective of cell-type inference from splicing features, SCASL also provides a relevant point of comparison for DOLPHIN’s exon graph-based framework. Since scQuint is not recommended for use with 10X Genomics Chromium data due to its strong \(3{\prime}\) bias and limited junction detection, and SCASL performs",False
b1_sc_qc_noise,B1 — 单细胞数据质控: 噪声建模与稀疏数据处理 (QC: Noise & Sparsity Modeling),scRNA-seq quality control dropout noise modeling theory NeurIPS ICML 2024 2025,4,ICML 2025 Orals,https://icml.cc/virtual/2025/events/oral,icml.cc,0.19146407,"rate schedules, datasets, and architectures, including transformers trained on next-token prediction. This collapse breaks down when hyperparameters are scaled suboptimally, providing a practical indicator of proper scaling. We explain these phenomena by connecting collapse to the power-law structure in typical neural scaling laws, and analyzing a simple but effective model of SGD noise dynamics that accurately captures how learning rate schedules deform loss curves away from power laws while preserving universality, and why learning rate decay suppresses variance to enable supercollapse. [...] long-context tasks, our algorithms demonstrate significant speedups of up to 2.8x over standard autoregressive decoding. By enabling any off-the-shelf model to serve as a drafter and requiring no retraining, this work substantially broadens the applicability of the SD framework in practice. [...] Understanding neural network training dynamics at scale is an important open problem. Although realistic model architectures, optimizers, and data interact in complex ways that make predictive theory challenging, we show that compute-optimally trained models exhibit remarkably precise collective regularities. Specifically, loss curves from models of varying sizes collapse onto a single universal curve when training compute and loss are normalized to unity at the end of training. With learning rate decay, discrepancies between normalized curves fall below the noise floor of individual models' loss curves across random seeds, yielding an exceptionally tight collapse we term ""supercollapse."" We observe supercollapse across learning rate schedules, datasets, and architectures, including",True
b3_trajectory_alignment,B3 — 轨迹推断与细胞状态对齐 (Trajectory Inference & Cell State Alignment),geodesic inference single-cell manifold developmental trajectory 2024 2025 theory,7,"PHLOWER leverages single-cell multimodal data to infer complex, multi-branching cell differentiation trajectories | Nature Methods",https://www.nature.com/articles/s41592-025-02870-5,www.nature.com,0.18594754,"More formally, for groups gi and gj and bin k, their corresponding edges in cumulative space are defined as set \({{\bf{V}}}\_{i}^{k}\), \({{\bf{V}}}\_{j}^{k}\). We then estimate the average edge coordinate per bin to serve as backbones for every group, that is, as shown in equation (24):

$$\overline{{b}\_{i}^{k}}=\frac{1}{M}\sum \_{v\in {{\bf{V}}}\_{i}^{k}}v,$$

(24)

where \(M=| {{\bf{V}}}\_{i}^{k}|\) is the number of edges in the bin. We also consider the average distance between edges in a bin to have an estimate of the compactness of edges in a bin and trajectory, as shown in equation (25):

$$\overline{{\sigma }\_{i}^{k}}=\frac{1}{{M}^{2}}\sum \_{u\in {{\bf{V}}}\_{i}^{k}}\sum \_{v\in {{\bf{V}}}\_{i}^{k}}{\left\Vert u-v\right\Vert }\_{2}.$$

(25) [...] PHLOWER uses the discrete HL and its associated Hodge decomposition to obtain embeddings of cell differentiation trajectories. The Graph Laplacian (a zero-order HL) is a matrix representation of graphs, where samples are encoded as vertices and distances as edge weights. Particular eigenvectors of the Graph Laplacian are used to obtain an embedding representing cells in the graph, forming the basis for methods in clustering analysis15.""), nonlinear dimension reduction12.""), trajectory inference and pseudotime estimation in single-cell data13.""),14.""). In PHLOWER, we represent single-cell data as an SC, that is, a higher-order generalization of a graph, consisting of nodes (0-simplices), edges (1-simplices) and triangles (2-simplices). The spectral decomposition of the HL can be used to [...] We propose here PHLOWER. Simplicial complexes (SCs) are generalizations of graphs that allow not only for nodes and edges, but also triangles and other higher-order structures to be present11.""). The discrete Hodge Laplacian (HL) on SCs represents a generalization of the well-known graph Laplacian explored in diffusion maps12."") and trajectory inference for single-cell data13.""),14.""). PHLOWER uses SCs as representation of single-cell multimodal data, where a node represents a cell and an edge indicates a potential cell differentiation event. The harmonic component obtained via spectral decomposition of the HL on an SC allows the creation of edge-flow embeddings (cell differentiation events) and trajectory embeddings (cell differentiation paths)11.""). These represent cell differentiation",False
